date,is_droplet,status,placed_gmv,delivered_gmv,cancelled_gmv,completed_gmv
2020-05-23,Y,cancelled,17497824,0,16249284,16249284
2022-08-11,Y,cancelled,434292348,0,389693348,389693348
2025-05-30,N,cancelled,44098824,0,62534199,62534199
2020-09-12,N,delivered,881820,1309473,0,1309473
2021-08-30,N,conducted,8331746,8150670,0,8150670
2022-05-22,N,cancelled,54693160,0,46503100,46503100
2020-03-06,N,cancelled,15849760,0,10373580,10373580
2022-10-03,Y,cancelled,323432633,0,309253890,309253890
2021-06-05,N,conducted,11102980,10593138,0,10593138
2023-10-18,Y,cancelled,318319074,0,296419578,296419578
2020-12-07,Y,cancelled,68877116,0,67867254,67867254
2022-11-13,N,cancelled,75324744,0,72415740,72415740
2022-05-11,N,cancelled,6303690,0,6685500,6685500
2022-08-02,N,cancelled,38579520,0,33024888,33024888
2021-08-20,N,cancelled,5885880,0,5262731,5262731
2021-05-18,N,conducted,5063832,5048490,0,5048490
2023-03-30,N,conducted,4606200,2656669,0,2656669
2022-09-26,N,conducted,5692800,5642301,0,5642301
2025-01-06,N,cancelled,54777249,0,53261864,53261864
2021-04-12,N,cancelled,16535232,0,18744294,18744294
2020-02-08,N,delivered,946628,902255,0,902255
2020-02-17,N,cancelled,7318027,0,8384514,8384514
2022-05-04,N,cancelled,5301632,0,5491620,5491620
2021-03-29,N,conducted,375284,758880,0,758880
2021-09-01,N,conducted,5046116,6111000,0,6111000
2021-04-17,N,cancelled,39150384,0,34589286,34589286
2023-02-14,N,conducted,3457944,4099104,0,4099104
2024-08-12,N,conducted,9230340,7670214,0,7670214
2020-01-26,N,cancelled,5125347,0,3151662,3151662
2021-06-26,N,cancelled,4002612,0,3844672,3844672
2025-02-02,N,conducted,4441169,4962400,0,4962400
2024-01-23,N,cancelled,32731990,0,31070628,31070628
2020-12-06,N,conducted,3353259,3233997,0,3233997
2023-03-01,N,conducted,3105084,4025644,0,4025644
2021-11-03,N,conducted,2649744,2290650,0,2290650
2021-09-04,N,cancelled,8166120,0,9157266,9157266
2023-07-03,N,conducted,3555627,5103677,0,5103677
2020-11-12,N,delivered,7857630,6962395,0,6962395
2020-05-27,N,delivered,56544,256500,0,256500
2025-05-18,N,delivered,null,2697,0,2697
2020-01-03,N,delivered,14222,63120,0,63120
2025-02-25,Y,recollection_required,5751,null,null,null
2025-02-22,Y,recollection_required,4884,null,null,null
2024-10-10,Y,recollection_required,6015,null,null,null
2025-01-25,N,booked,607,null,null,null
2025-04-22,Y,recollection_required,9864,null,null,null
2025-05-10,N,booked,717,null,null,null
2024-09-17,Y,report_hold,10109,null,null,null
2024-11-19,N,confirmed,6144,null,null,null
2025-02-08,Y,confirmed,2141,null,null,null
2025-01-07,Y,report_hold,12902,null,null,null
2025-01-01,Y,recollection_required,6124,null,null,null
2025-01-15,Y,report_hold,8268,null,null,null
2025-05-12,Y,sample_collected,4369,null,null,null
2025-03-23,Y,report_hold,22052,null,null,null
2025-05-29,Y,report_hold,23435,null,null,null
2024-10-15,Y,recollection_required,3153,null,null,null
2024-10-05,Y,cancelled,793354807,0,763119816,763119816
2023-06-09,Y,delivered,20386233585,19630274108,0,19630274108
2022-12-13,Y,delivered,20541468360,18772336954,0,18772336954
2024-12-20,Y,delivered,32039369404,31262543624,0,31262543624
2023-09-14,Y,delivered,32574106401,31360081984,0,31360081984
2022-05-26,Y,delivered,14040403442,13567104864,0,13567104864
2024-03-25,N,cancelled,18250602,0,20160270,20160270
2025-02-22,Y,delivered,51543858496,50605827780,0,50605827780
2024-07-12,Y,cancelled,649720878,0,593178234,593178234
2025-06-02,Y,confirmed,181454175,298730936,16425080,315156632
2023-09-28,Y,delivered,26165515656,25369489758,0,25369489758
2021-07-20,Y,cancelled,230219060,0,219272196,219272196
2022-11-08,Y,delivered,24097821852,24033528895,0,24033528895
2024-09-09,Y,cancelled,789319993,0,757376784,757376784
2024-10-14,Y,delivered,37805791710,35796478806,0,35796478806
2024-07-25,Y,delivered,35111521675,34759944744,0,34759944744
2023-06-07,Y,delivered,20028339660,20282810768,0,20282810768
2021-04-18,Y,cancelled,4086417475,0,2978435950,2978435950
2022-07-30,Y,cancelled,1758595476,0,1981744289,1981744289
2023-11-15,Y,delivered,15537758600,15616916424,0,15616916424
2025-03-02,Y,cancelled,476121768,0,480573405,480573405
2023-06-14,Y,delivered,18704704886,18329166728,0,18329166728
2022-08-23,N,conducted,9231918,10857424,0,10857424
2022-05-27,Y,cancelled,266780712,0,293757288,293757288
2022-07-06,Y,delivered,17181903157,16575853280,0,16575853280
2021-07-12,Y,cancelled,247106251,0,272690880,272690880
2022-06-13,N,cancelled,74496768,0,87921040,87921040
2020-09-27,Y,delivered,3858648070,3838339338,0,3838339338
2025-03-22,Y,cancelled,701163231,0,692347425,692347425
2022-09-29,Y,cancelled,434423949,0,425069835,425069835
2022-04-01,N,conducted,7970178,6905790,0,6905790
2021-09-25,Y,cancelled,226012950,0,219746268,219746268
2022-03-15,Y,cancelled,158270000,0,137966976,137966976
2024-08-27,Y,cancelled,656519640,0,673740512,673740512
2021-05-10,Y,delivered,14118603575,14167155074,0,14167155074
2023-06-20,Y,delivered,19542685019,19941919224,0,19941919224
2024-04-13,Y,cancelled,373903272,0,356509424,356509424
2024-10-26,N,cancelled,49472085,0,48433518,48433518
2022-11-17,N,conducted,4662462,4820202,0,4820202
2022-10-26,N,cancelled,74664624,0,64795510,64795510
2020-10-25,Y,cancelled,42689550,0,42443312,42443312
2020-04-18,Y,delivered,180173448,166771047,0,166771047
2021-07-08,N,conducted,4749420,5947032,0,5947032
2022-02-24,Y,cancelled,235328389,0,233934932,233934932
2020-12-06,N,cancelled,44508150,0,41168036,41168036
2020-10-24,N,conducted,6820702,5431275,0,5431275
2021-08-23,N,cancelled,19656822,0,24954362,24954362
2020-07-16,Y,cancelled,36113920,0,35936172,35936172
2024-12-27,N,conducted,17848719,13033504,0,13033504
2021-11-08,N,cancelled,22206216,0,20233650,20233650
2023-11-08,N,conducted,4456085,4152412,0,4152412
2023-10-05,N,conducted,11178860,11173875,0,11173875
2024-02-26,N,cancelled,77501659,0,86959350,86959350
2021-03-20,N,delivered,78390,68979,0,68979
2022-06-06,N,conducted,6633144,7223781,0,7223781
2023-11-01,N,conducted,3285304,3952603,0,3952603
2020-06-08,N,conducted,5379730,5134844,0,5134844
2022-11-06,N,cancelled,28250496,0,27187006,27187006
2024-09-01,N,conducted,7530303,7348824,0,7348824
2021-07-17,N,cancelled,9390316,0,9516056,9516056
2024-04-28,N,conducted,5682798,6494562,0,6494562
2021-08-28,N,cancelled,11651446,0,10958589,10958589
2025-04-02,N,cancelled,45305883,0,40574227,40574227
2021-05-23,N,conducted,802956,1150184,0,1150184
2024-06-06,N,cancelled,58332204,0,57360380,57360380
2020-08-14,N,cancelled,14935509,0,12080090,12080090
2022-05-02,N,conducted,4555824,5050714,0,5050714
2021-03-11,N,conducted,11478783,12241515,0,12241515
2021-08-27,N,conducted,5220540,4945482,0,4945482
2020-06-18,N,conducted,1891530,1754445,0,1754445
2020-02-10,N,conducted,9608714,8269182,0,8269182
2022-10-02,N,conducted,1884708,1220340,0,1220340
2024-05-10,N,conducted,7585494,6636244,0,6636244
2020-03-17,N,cancelled,11892330,0,8409016,8409016
2021-10-20,N,conducted,10888020,10580824,0,10580824
2024-08-02,N,conducted,16032808,12683328,0,12683328
2023-02-19,N,conducted,3401646,3116688,0,3116688
2024-12-21,Y,recollection_required,1197,null,null,null
2025-04-27,Y,recollection_required,18006,null,null,null
2024-10-11,Y,report_hold,14581,null,null,null
2025-03-09,Y,sample_collected,2338,null,null,null
2025-05-24,Y,sample_collected,499,null,null,null
2024-12-23,Y,recollection_required,3386,null,null,null
2025-01-26,Y,report_hold,13815,null,null,null
2020-01-01,N,delivered,11324,null,null,null
2023-04-24,Y,delivered,20940707520,19455526518,0,19455526518
2023-10-27,Y,delivered,21641891328,20751840718,0,20751840718
2024-10-23,Y,delivered,36567808104,36163078470,0,36163078470
2025-04-02,Y,delivered,48997578169,47690070532,0,47690070532
2023-07-21,Y,delivered,21695764503,20567007410,0,20567007410
2020-02-15,Y,delivered,2853512304,2381825628,0,2381825628
2023-10-02,Y,delivered,31400559660,31620289358,0,31620289358
2024-10-19,Y,delivered,39197063574,38186107249,0,38186107249
2023-09-27,Y,delivered,24319092492,24500878630,0,24500878630
2020-03-10,Y,delivered,655949320,709952664,0,709952664
2021-02-12,Y,delivered,3870419940,3593748099,0,3593748099
2024-09-10,Y,delivered,39246340112,35505743866,0,35505743866
2024-06-27,Y,delivered,28012593631,27412726500,0,27412726500
2022-12-19,Y,delivered,24319768258,22498660920,0,22498660920
2025-04-21,Y,delivered,41816410000,42140992390,0,42140992390
2020-05-26,Y,delivered,799619114,795083135,0,795083135
2025-05-09,N,cancelled,26827085,0,22175140,22175140
2022-10-26,Y,cancelled,426457872,0,375272118,375272118
2021-01-06,Y,delivered,4406467011,4114920000,0,4114920000
2022-04-12,Y,cancelled,165455100,0,164803191,164803191
2023-04-27,N,cancelled,82681209,0,101347682,101347682
2021-10-09,Y,delivered,8095148316,7654466276,0,7654466276
2020-12-13,Y,cancelled,54468220,0,58440915,58440915
2022-11-18,Y,cancelled,436259114,0,432281504,432281504
2024-11-14,Y,cancelled,608392156,0,641201641,641201641
2024-12-23,N,cancelled,42521352,0,46427366,46427366
2023-01-13,Y,cancelled,374069312,0,366997688,366997688
2022-01-01,Y,cancelled,271973247,0,273876852,273876852
2020-03-31,Y,delivered,152232576,141467744,0,141467744
2023-02-14,N,cancelled,37287991,0,42111471,42111471
2021-08-26,N,cancelled,10008225,0,8950932,8950932
2024-10-15,N,cancelled,36894960,0,36009099,36009099
2020-07-09,Y,delivered,1331466478,1343803148,0,1343803148
2022-01-09,N,conducted,2896928,2771758,0,2771758
2025-04-26,Y,cancelled,492801020,0,524292568,524292568
2020-06-04,N,cancelled,63926896,0,46650360,46650360
2022-11-03,Y,cancelled,639188290,0,608313858,608313858
2021-10-28,Y,cancelled,112397792,0,111930138,111930138
2021-03-09,N,cancelled,18265700,0,16597542,16597542
2022-05-11,Y,cancelled,225342447,0,229083053,229083053
2025-04-16,N,conducted,11981658,11062785,0,11062785
2021-01-21,N,conducted,4432146,4102214,0,4102214
2024-09-22,N,cancelled,60101294,0,58227708,58227708
2022-11-29,N,cancelled,42895216,0,46954092,46954092
2020-10-17,N,cancelled,27581701,0,31903625,31903625
2024-05-20,N,cancelled,33617927,0,46822011,46822011
2021-06-20,N,cancelled,15516340,0,11120659,11120659
2025-01-05,N,conducted,3753470,3279865,0,3279865
2020-12-23,N,delivered,7063841,5927200,0,5927200
2024-08-09,N,conducted,6050088,5489690,0,5489690
2022-06-07,N,conducted,7994646,8513464,0,8513464
2021-05-18,N,cancelled,16056136,0,15525880,15525880
2020-05-07,N,cancelled,22243832,0,17409075,17409075
2020-02-03,N,conducted,11913972,11575232,0,11575232
2023-12-04,N,conducted,9539523,7141200,0,7141200
2023-07-30,N,conducted,3799062,4752336,0,4752336
2021-04-26,N,conducted,17773888,15939648,0,15939648
2020-12-30,N,conducted,479296,1084772,0,1084772
2022-10-07,N,cancelled,39725444,0,43550665,43550665
2024-11-22,N,conducted,13058639,16749342,0,16749342
2020-07-17,N,cancelled,10429068,0,11911962,11911962
2022-01-06,N,conducted,4267632,4029080,0,4029080
2020-05-08,N,conducted,1109842,1220880,0,1220880
2021-11-13,N,delivered,null,400,0,400
2021-03-23,N,delivered,106164,91168,0,91168
2025-05-27,N,delivered,1798,1798,0,1798
2025-04-20,Y,report_hold,7585,null,null,null
2025-05-15,Y,recollection_required,5012,null,null,null
2025-04-30,N,confirmed,440,null,null,null
2025-05-28,Y,phlebo_assigned,4033,null,null,null
2025-04-11,Y,report_hold,11767,null,null,null
2025-04-02,Y,report_hold,16778,null,null,null
2021-03-29,N,delivered,16043,null,null,null
2024-11-15,Y,recollection_required,651,null,null,null
2024-11-28,N,confirmed,200,null,null,null
2025-04-04,Y,recollection_required,6057,null,null,null
2025-04-12,Y,confirmed,3663,null,null,null
2025-05-04,Y,report_hold,7884,null,null,null
2024-08-10,N,validated,148715,null,null,null
2024-09-13,Y,recollection_required,119,null,null,null
2024-01-07,Y,delivered,24532112784,26996197410,0,26996197410
2020-09-25,Y,delivered,3899205324,4042802808,0,4042802808
2023-03-15,N,cancelled,144393088,0,139617915,139617915
2025-04-28,Y,delivered,41222350736,40386568306,0,40386568306
2022-11-30,Y,delivered,20301838770,19030217388,0,19030217388
2023-09-15,Y,delivered,33361632540,32436628133,0,32436628133
2020-01-29,Y,cancelled,42933836,0,33290307,33290307
2023-04-16,Y,delivered,23182462842,25852841384,0,25852841384
2024-10-29,Y,cancelled,358575536,0,397893930,397893930
2020-07-13,Y,delivered,1763568399,1585246235,0,1585246235
2025-03-17,Y,delivered,49102898130,48042610344,0,48042610344
2021-09-06,Y,delivered,7343485875,7624098324,0,7624098324
2023-10-08,N,cancelled,94871988,0,90923568,90923568
2025-02-10,Y,cancelled,572745880,0,542061860,542061860
2024-01-05,N,cancelled,72765778,0,71312190,71312190
2021-07-19,Y,cancelled,228414500,0,259441919,259441919
2023-08-13,Y,delivered,29194392181,28677092250,0,28677092250
2022-09-30,N,cancelled,63217524,0,65022000,65022000
2023-02-06,Y,cancelled,431034592,0,414316280,414316280
2021-05-22,Y,cancelled,533157417,0,625519146,625519146
2025-02-25,Y,cancelled,544311768,0,526954336,526954336
2021-05-04,N,cancelled,65144799,0,51098306,51098306
2023-06-08,N,cancelled,44538448,0,48455148,48455148
2023-01-28,N,cancelled,12886434,0,10834864,10834864
2024-06-11,Y,cancelled,370659544,0,393929355,393929355
2022-06-13,Y,cancelled,296109094,0,278419612,278419612
2023-05-15,Y,cancelled,330694520,0,334421276,334421276
2023-07-10,N,cancelled,37269760,0,39615683,39615683
2024-07-05,N,conducted,11265340,9472032,0,9472032
2021-08-13,N,conducted,5639568,5881472,0,5881472
2022-10-09,Y,cancelled,522877311,0,543621410,543621410
2022-05-26,Y,cancelled,389556595,0,380795100,380795100
2021-09-14,N,conducted,7115197,7629090,0,7629090
2022-05-06,N,cancelled,5195178,0,4480724,4480724
2020-03-18,N,conducted,8348496,8919588,0,8919588
2020-04-06,Y,cancelled,6066472,0,6654879,6654879
2021-02-09,N,cancelled,8629992,0,11568376,11568376
2020-02-29,N,cancelled,8237376,0,6797919,6797919
2024-11-27,N,conducted,7426900,7700124,0,7700124
2020-12-06,N,delivered,26847436,30603555,0,30603555
2022-09-19,N,cancelled,82844775,0,77922448,77922448
2023-09-28,N,cancelled,84743470,0,86270941,86270941
2021-09-18,N,conducted,11829090,8972040,0,8972040
2022-12-18,N,cancelled,33118520,0,28537036,28537036
2024-05-12,N,cancelled,40860995,0,39065814,39065814
2024-10-22,N,conducted,9504306,10386621,0,10386621
2024-08-29,N,conducted,12077956,16694754,0,16694754
2024-03-10,N,cancelled,49909954,0,44950770,44950770
2025-05-07,N,conducted,4925131,7428092,0,7428092
2023-10-11,N,cancelled,72282484,0,72445753,72445753
2021-03-11,N,cancelled,13852896,0,18140812,18140812
2020-07-29,N,conducted,3081176,2480076,0,2480076
2024-04-07,N,conducted,6713224,4437303,0,4437303
2021-09-19,N,cancelled,6579900,0,6624684,6624684
2021-05-14,N,conducted,6087513,6821768,0,6821768
2023-03-02,N,conducted,2975893,3348711,0,3348711
2024-11-06,N,conducted,18608752,19955166,0,19955166
2024-12-29,N,conducted,6075960,7699434,0,7699434
2023-12-05,N,conducted,5872254,7969170,0,7969170
2022-03-09,N,conducted,8143954,8486520,0,8486520
2020-07-06,N,delivered,632772,319488,0,319488
2020-07-21,N,conducted,2657041,3054112,0,3054112
2025-05-31,N,delivered,null,3596,0,3596
2024-11-03,N,booked,684,null,null,null
2024-11-01,Y,recollection_required,1515,null,null,null
2024-11-26,N,booked,2149,null,null,null
2025-05-19,Y,sample_collected,999,null,null,null
2024-10-26,N,confirmed,1600,null,null,null
2024-09-14,Y,confirmed,398,null,null,null
2024-08-18,Y,recollection_required,7808,null,null,null
2025-05-17,Y,sent_to_lab,13004,null,null,null
2025-01-27,N,booked,1290,null,null,null
2024-09-19,Y,recollection_required,9781,null,null,null
2024-09-25,N,booked,9768,null,null,null
2024-08-31,Y,confirmed,160,null,null,null
2024-08-29,Y,sample_collected,528,null,null,null
2025-04-25,Y,recollection_required,193,null,null,null
2025-03-21,Y,report_hold,21625,null,null,null
2025-04-08,Y,confirmed,14394,null,null,null
2021-10-12,Y,delivered,6726152110,6580558028,0,6580558028
2021-02-21,Y,delivered,4178371476,4236389630,0,4236389630
2020-02-18,Y,delivered,2372155860,2269659960,0,2269659960
2023-12-28,Y,delivered,21765925350,20634783750,0,20634783750
2024-01-24,Y,delivered,18309044775,17073247300,0,17073247300
2025-05-25,Y,delivered,43570426992,46403601772,0,46403601772
2023-11-03,Y,delivered,22292365064,22146186046,0,22146186046
2025-04-27,Y,delivered,44756326225,47486429883,0,47486429883
2023-06-22,Y,delivered,19984550664,19049988320,0,19049988320
2024-07-12,Y,delivered,35778809640,33752411127,0,33752411127
2024-05-31,Y,delivered,27908365824,26655448704,0,26655448704
2025-03-04,Y,delivered,47929072515,46377613908,0,46377613908
2024-09-12,N,cancelled,58076000,0,65047323,65047323
2024-05-26,Y,cancelled,318205880,0,335018508,335018508
2025-05-25,Y,cancelled,394685811,0,370151625,370151625
2024-09-20,Y,cancelled,642897600,0,609005826,609005826
2021-05-24,Y,delivered,12351745224,12596700429,0,12596700429
2021-03-28,Y,delivered,5781685620,5314067048,0,5314067048
2024-03-05,Y,cancelled,385051887,0,390568554,390568554
2020-03-22,Y,delivered,149736870,135998835,0,135998835
2024-06-26,N,cancelled,99385425,0,94042216,94042216
2023-12-03,Y,cancelled,346483293,0,346290894,346290894
2021-05-17,Y,delivered,10765998828,11410886799,0,11410886799
2024-12-29,Y,cancelled,413646779,0,415865696,415865696
2021-04-22,Y,delivered,14382789456,14195332384,0,14195332384
2024-12-24,N,conducted,12576800,17652213,0,17652213
2023-10-10,Y,cancelled,487305799,0,477204621,477204621
2020-12-18,Y,delivered,3355939440,3631309520,0,3631309520
2021-12-12,Y,cancelled,160368390,0,144106095,144106095
2024-04-09,Y,cancelled,262656900,0,246217890,246217890
2024-07-04,Y,cancelled,578148597,0,547949802,547949802
2021-08-29,N,cancelled,4026528,0,4166542,4166542
2021-05-16,Y,cancelled,756069280,0,815442810,815442810
2021-12-10,Y,cancelled,173354025,0,176250536,176250536
2024-03-16,N,cancelled,88985130,0,73543680,73543680
2020-12-23,Y,delivered,3423809136,3381855386,0,3381855386
2025-04-30,N,cancelled,35966448,0,39304952,39304952
2024-11-19,N,cancelled,73077420,0,64578019,64578019
2020-04-10,N,cancelled,2812072,0,4081276,4081276
2023-07-20,Y,cancelled,367641142,0,370350108,370350108
2021-07-24,Y,cancelled,160624350,0,156845128,156845128
2023-12-24,N,cancelled,51639720,0,50842352,50842352
2020-01-15,N,cancelled,11997600,0,12718860,12718860
2020-12-25,N,cancelled,16551208,0,15603300,15603300
2025-01-16,Y,cancelled,496304536,0,489640647,489640647
2020-12-28,N,conducted,6824015,6153000,0,6153000
2022-02-18,Y,cancelled,161993040,0,164058489,164058489
2024-01-16,N,cancelled,38267840,0,40250760,40250760
2020-04-20,Y,delivered,158410080,155285344,0,155285344
2020-11-25,N,cancelled,89175132,0,74980753,74980753
2020-04-18,Y,cancelled,7539820,0,5671644,5671644
2020-09-17,N,cancelled,38524920,0,34478665,34478665
2021-08-25,N,conducted,7518628,6790254,0,6790254
2025-02-24,N,conducted,13511853,13393660,0,13393660
2021-08-22,N,cancelled,4532286,0,4701129,4701129
